"M_ab","M_ba","D_ab","D_ba","max_accept.x_a","max_accept.x_b","max_accept.e_star_a","max_accept.e_star_b","max_accept.e_hat_a","max_accept.e_hat_b","max_accept.e_a_star","max_accept.npv_a_star","max_accept.npv_b_star","max_accept.npv_a_hat","max_accept.npv_b_hat","max_accept.V_star","max_accept.WTP_A","max_accept.WTA_B","max_accept.accept"
0.8,0.1,0.3,0.1,36.9052631578947,42.1631578947368,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,-1731.44227822816,-686.089234745121,17577.1188710009,1251.68751141407,1350.69912149846,16226.4197495025,1251.68751141407,NA
0.8,0.1,0.3,0.1,36.9052631578947,47.421052631579,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,-1731.44227822816,359.263808737916,17577.1188710009,2297.04055489711,1368.79018027708,16208.3286907239,2297.04055489711,NA
0.8,0.1,0.3,0.1,36.9052631578947,52.6789473684211,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,-1731.44227822816,1404.61685222095,17577.1188710009,3342.39359838014,1384.3151648447,16192.8037061562,3342.39359838014,NA
0.8,0.1,0.3,0.1,36.9052631578947,57.9368421052632,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,-1731.44227822816,2449.96989570399,17577.1188710009,4387.74664186318,1397.7321665107,16179.3867044902,4387.74664186318,NA
0.8,0.1,0.3,0.1,36.9052631578947,63.1947368421053,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,-1731.44227822816,3495.32293918703,17577.1188710009,5433.09968534622,1409.39274365092,16167.72612735,5433.09968534622,NA
0.8,0.1,0.3,0.1,36.9052631578947,68.4526315789474,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,-1731.44227822816,4540.67598267007,17577.1188710009,6478.45272882926,1419.49252460464,16157.6263463963,6478.45272882926,NA
0.8,0.1,0.3,0.1,36.9052631578947,73.7105263157895,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,-1731.44227822816,5586.0290261531,17577.1188710009,7523.80577231229,1428.23186275821,16148.8870082427,7523.80577231229,NA
0.8,0.1,0.3,0.1,36.9052631578947,78.9684210526316,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,-1731.44227822816,6631.38206963614,17577.1188710009,8569.15881579533,1435.94440803301,16141.1744629679,8569.15881579533,NA
0.8,0.1,0.3,0.1,36.9052631578947,84.2263157894737,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,-1731.44227822816,7676.73511311918,17577.1188710009,9614.51185927837,1442.55376015663,16134.5651108443,9614.51185927837,NA
0.8,0.1,0.3,0.1,36.9052631578947,89.4842105263158,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,-1731.44227822816,8722.08815660221,17577.1188710009,10659.8649027614,1448.26595208935,16128.8529189116,10659.8649027614,NA
0.8,0.1,0.3,0.1,36.9052631578947,94.7421052631579,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,-1731.44227822816,9767.44120008525,17577.1188710009,11705.2179462444,1453.15247205952,16123.9663989414,11705.2179462444,NA
0.8,0.1,0.3,0.1,36.9052631578947,100,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,-1731.44227822816,10812.7942435683,17577.1188710009,12750.5709897275,1457.33873894799,16119.7801320529,12750.5709897275,NA
0.8,0.1,0.3,0.1,42.1631578947368,36.9052631578947,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,-686.089234745121,-1731.44227822816,18622.471914484,206.334467931031,1381.95824827585,17240.5136662081,206.334467931031,NA
0.8,0.1,0.3,0.1,42.1631578947368,42.1631578947368,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,-686.089234745121,-686.089234745121,18622.471914484,1251.68751141407,1403.27806886688,17219.1938456171,1251.68751141407,NA
0.8,0.1,0.3,0.1,42.1631578947368,47.421052631579,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,-686.089234745121,359.263808737916,18622.471914484,2297.04055489711,1421.3691276455,17201.1027868385,2297.04055489711,NA
0.8,0.1,0.3,0.1,42.1631578947368,52.6789473684211,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,-686.089234745121,1404.61685222095,18622.471914484,3342.39359838014,1436.89411221312,17185.5778022708,3342.39359838014,NA
0.8,0.1,0.3,0.1,42.1631578947368,57.9368421052632,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,-686.089234745121,2449.96989570399,18622.471914484,4387.74664186318,1450.31111387912,17172.1608006048,4387.74664186318,NA
0.8,0.1,0.3,0.1,42.1631578947368,63.1947368421053,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,-686.089234745121,3495.32293918703,18622.471914484,5433.09968534622,1461.97169101934,17160.5002234646,5433.09968534622,NA
0.8,0.1,0.3,0.1,42.1631578947368,68.4526315789474,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,-686.089234745121,4540.67598267007,18622.471914484,6478.45272882926,1472.07147197306,17150.4004425109,6478.45272882926,NA
0.8,0.1,0.3,0.1,42.1631578947368,73.7105263157895,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,-686.089234745121,5586.0290261531,18622.471914484,7523.80577231229,1480.81081012663,17141.6611043573,7523.80577231229,NA
0.8,0.1,0.3,0.1,42.1631578947368,78.9684210526316,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,-686.089234745121,6631.38206963614,18622.471914484,8569.15881579533,1488.52335540143,17133.9485590825,8569.15881579533,NA
0.8,0.1,0.3,0.1,42.1631578947368,84.2263157894737,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,-686.089234745121,7676.73511311918,18622.471914484,9614.51185927837,1495.13270752505,17127.3392069589,9614.51185927837,NA
0.8,0.1,0.3,0.1,42.1631578947368,89.4842105263158,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,-686.089234745121,8722.08815660221,18622.471914484,10659.8649027614,1500.84489945777,17121.6270150262,10659.8649027614,NA
0.8,0.1,0.3,0.1,42.1631578947368,94.7421052631579,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,-686.089234745121,9767.44120008525,18622.471914484,11705.2179462444,1505.73141942794,17116.740495056,11705.2179462444,NA
0.8,0.1,0.3,0.1,42.1631578947368,100,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,-686.089234745121,10812.7942435683,18622.471914484,12750.5709897275,1509.91768631641,17112.5542281676,12750.5709897275,NA
0.8,0.1,0.3,0.1,47.421052631579,36.9052631578947,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,359.263808737916,-1731.44227822816,19667.824957967,206.334467931031,1434.53719564427,18233.2877623227,206.334467931031,NA
0.8,0.1,0.3,0.1,47.421052631579,42.1631578947368,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,359.263808737916,-686.089234745121,19667.824957967,1251.68751141407,1455.8570162353,18211.9679417317,1251.68751141407,NA
0.8,0.1,0.3,0.1,47.421052631579,47.421052631579,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,359.263808737916,359.263808737916,19667.824957967,2297.04055489711,1473.94807501392,18193.8768829531,2297.04055489711,NA
0.8,0.1,0.3,0.1,47.421052631579,52.6789473684211,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,359.263808737916,1404.61685222095,19667.824957967,3342.39359838014,1489.47305958154,18178.3518983855,3342.39359838014,NA
0.8,0.1,0.3,0.1,47.421052631579,57.9368421052632,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,359.263808737916,2449.96989570399,19667.824957967,4387.74664186318,1502.89006124754,18164.9348967195,4387.74664186318,NA
0.8,0.1,0.3,0.1,47.421052631579,63.1947368421053,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,359.263808737916,3495.32293918703,19667.824957967,5433.09968534622,1514.55063838776,18153.2743195792,5433.09968534622,NA
0.8,0.1,0.3,0.1,47.421052631579,68.4526315789474,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,359.263808737916,4540.67598267007,19667.824957967,6478.45272882926,1524.65041934148,18143.1745386255,6478.45272882926,NA
0.8,0.1,0.3,0.1,47.421052631579,73.7105263157895,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,359.263808737916,5586.0290261531,19667.824957967,7523.80577231229,1533.38975749505,18134.435200472,7523.80577231229,NA
0.8,0.1,0.3,0.1,47.421052631579,78.9684210526316,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,359.263808737916,6631.38206963614,19667.824957967,8569.15881579533,1541.10230276985,18126.7226551972,8569.15881579533,NA
0.8,0.1,0.3,0.1,47.421052631579,84.2263157894737,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,359.263808737916,7676.73511311918,19667.824957967,9614.51185927837,1547.71165489348,18120.1133030735,9614.51185927837,NA
0.8,0.1,0.3,0.1,47.421052631579,89.4842105263158,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,359.263808737916,8722.08815660221,19667.824957967,10659.8649027614,1553.42384682619,18114.4011111408,10659.8649027614,NA
0.8,0.1,0.3,0.1,47.421052631579,94.7421052631579,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,359.263808737916,9767.44120008525,19667.824957967,11705.2179462444,1558.31036679636,18109.5145911706,11705.2179462444,NA
0.8,0.1,0.3,0.1,47.421052631579,100,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,359.263808737916,10812.7942435683,19667.824957967,12750.5709897275,1562.49663368483,18105.3283242822,12750.5709897275,NA
0.8,0.1,0.3,0.1,52.6789473684211,36.9052631578947,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,1404.61685222095,-1731.44227822816,20713.17800145,206.334467931031,1487.11614301269,19226.0618584373,206.334467931031,NA
0.8,0.1,0.3,0.1,52.6789473684211,42.1631578947368,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,1404.61685222095,-686.089234745121,20713.17800145,1251.68751141407,1508.43596360372,19204.7420378463,1251.68751141407,NA
0.8,0.1,0.3,0.1,52.6789473684211,47.421052631579,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,1404.61685222095,359.263808737916,20713.17800145,2297.04055489711,1526.52702238234,19186.6509790677,2297.04055489711,NA
0.8,0.1,0.3,0.1,52.6789473684211,52.6789473684211,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,1404.61685222095,1404.61685222095,20713.17800145,3342.39359838014,1542.05200694996,19171.1259945001,3342.39359838014,NA
0.8,0.1,0.3,0.1,52.6789473684211,57.9368421052632,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,1404.61685222095,2449.96989570399,20713.17800145,4387.74664186318,1555.46900861596,19157.7089928341,4387.74664186318,NA
0.8,0.1,0.3,0.1,52.6789473684211,63.1947368421053,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,1404.61685222095,3495.32293918703,20713.17800145,5433.09968534622,1567.12958575618,19146.0484156939,5433.09968534622,NA
0.8,0.1,0.3,0.1,52.6789473684211,68.4526315789474,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,1404.61685222095,4540.67598267007,20713.17800145,6478.45272882926,1577.22936670991,19135.9486347401,6478.45272882926,NA
0.8,0.1,0.3,0.1,52.6789473684211,73.7105263157895,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,1404.61685222095,5586.0290261531,20713.17800145,7523.80577231229,1585.96870486347,19127.2092965866,7523.80577231229,NA
0.8,0.1,0.3,0.1,52.6789473684211,78.9684210526316,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,1404.61685222095,6631.38206963614,20713.17800145,8569.15881579533,1593.68125013827,19119.4967513118,8569.15881579533,NA
0.8,0.1,0.3,0.1,52.6789473684211,84.2263157894737,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,1404.61685222095,7676.73511311918,20713.17800145,9614.51185927837,1600.2906022619,19112.8873991881,9614.51185927837,NA
0.8,0.1,0.3,0.1,52.6789473684211,89.4842105263158,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,1404.61685222095,8722.08815660221,20713.17800145,10659.8649027614,1606.00279419461,19107.1752072554,10659.8649027614,NA
0.8,0.1,0.3,0.1,52.6789473684211,94.7421052631579,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,1404.61685222095,9767.44120008525,20713.17800145,11705.2179462444,1610.88931416478,19102.2886872853,11705.2179462444,NA
0.8,0.1,0.3,0.1,52.6789473684211,100,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,1404.61685222095,10812.7942435683,20713.17800145,12750.5709897275,1615.07558105325,19098.1024203968,12750.5709897275,NA
0.8,0.1,0.3,0.1,57.9368421052632,36.9052631578947,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,2449.96989570399,-1731.44227822816,21758.5310449331,206.334467931031,1539.69509038112,20218.835954552,206.334467931031,NA
0.8,0.1,0.3,0.1,57.9368421052632,42.1631578947368,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,2449.96989570399,-686.089234745121,21758.5310449331,1251.68751141407,1561.01491097214,20197.5161339609,1251.68751141407,NA
0.8,0.1,0.3,0.1,57.9368421052632,47.421052631579,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,2449.96989570399,359.263808737916,21758.5310449331,2297.04055489711,1579.10596975076,20179.4250751823,2297.04055489711,NA
0.8,0.1,0.3,0.1,57.9368421052632,52.6789473684211,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,2449.96989570399,1404.61685222095,21758.5310449331,3342.39359838014,1594.63095431839,20163.9000906147,3342.39359838014,NA
0.8,0.1,0.3,0.1,57.9368421052632,57.9368421052632,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,2449.96989570399,2449.96989570399,21758.5310449331,4387.74664186318,1608.04795598438,20150.4830889487,4387.74664186318,NA
0.8,0.1,0.3,0.1,57.9368421052632,63.1947368421053,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,2449.96989570399,3495.32293918703,21758.5310449331,5433.09968534622,1619.7085331246,20138.8225118085,5433.09968534622,NA
0.8,0.1,0.3,0.1,57.9368421052632,68.4526315789474,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,2449.96989570399,4540.67598267007,21758.5310449331,6478.45272882926,1629.80831407833,20128.7227308547,6478.45272882926,NA
0.8,0.1,0.3,0.1,57.9368421052632,73.7105263157895,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,2449.96989570399,5586.0290261531,21758.5310449331,7523.80577231229,1638.54765223189,20119.9833927012,7523.80577231229,NA
0.8,0.1,0.3,0.1,57.9368421052632,78.9684210526316,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,2449.96989570399,6631.38206963614,21758.5310449331,8569.15881579533,1646.26019750669,20112.2708474264,8569.15881579533,NA
0.8,0.1,0.3,0.1,57.9368421052632,84.2263157894737,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,2449.96989570399,7676.73511311918,21758.5310449331,9614.51185927837,1652.86954963032,20105.6614953028,9614.51185927837,NA
0.8,0.1,0.3,0.1,57.9368421052632,89.4842105263158,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,2449.96989570399,8722.08815660221,21758.5310449331,10659.8649027614,1658.58174156303,20099.94930337,10659.8649027614,NA
0.8,0.1,0.3,0.1,57.9368421052632,94.7421052631579,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,2449.96989570399,9767.44120008525,21758.5310449331,11705.2179462444,1663.46826153321,20095.0627833999,11705.2179462444,NA
0.8,0.1,0.3,0.1,57.9368421052632,100,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,2449.96989570399,10812.7942435683,21758.5310449331,12750.5709897275,1667.65452842167,20090.8765165114,12750.5709897275,NA
0.8,0.1,0.3,0.1,63.1947368421053,36.9052631578947,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,3495.32293918703,-1731.44227822816,22803.8840884161,206.334467931031,1592.27403774954,21211.6100506666,206.334467931031,NA
0.8,0.1,0.3,0.1,63.1947368421053,42.1631578947368,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,3495.32293918703,-686.089234745121,22803.8840884161,1251.68751141407,1613.59385834056,21190.2902300756,1251.68751141407,NA
0.8,0.1,0.3,0.1,63.1947368421053,47.421052631579,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,3495.32293918703,359.263808737916,22803.8840884161,2297.04055489711,1631.68491711918,21172.1991712969,2297.04055489711,NA
0.8,0.1,0.3,0.1,63.1947368421053,52.6789473684211,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,3495.32293918703,1404.61685222095,22803.8840884161,3342.39359838014,1647.20990168681,21156.6741867293,3342.39359838014,NA
0.8,0.1,0.3,0.1,63.1947368421053,57.9368421052632,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,3495.32293918703,2449.96989570399,22803.8840884161,4387.74664186318,1660.6269033528,21143.2571850633,4387.74664186318,NA
0.8,0.1,0.3,0.1,63.1947368421053,63.1947368421053,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,3495.32293918703,3495.32293918703,22803.8840884161,5433.09968534622,1672.28748049302,21131.5966079231,5433.09968534622,NA
0.8,0.1,0.3,0.1,63.1947368421053,68.4526315789474,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,3495.32293918703,4540.67598267007,22803.8840884161,6478.45272882926,1682.38726144675,21121.4968269694,6478.45272882926,NA
0.8,0.1,0.3,0.1,63.1947368421053,73.7105263157895,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,3495.32293918703,5586.0290261531,22803.8840884161,7523.80577231229,1691.12659960031,21112.7574888158,7523.80577231229,NA
0.8,0.1,0.3,0.1,63.1947368421053,78.9684210526316,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,3495.32293918703,6631.38206963614,22803.8840884161,8569.15881579533,1698.83914487511,21105.044943541,8569.15881579533,NA
0.8,0.1,0.3,0.1,63.1947368421053,84.2263157894737,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,3495.32293918703,7676.73511311918,22803.8840884161,9614.51185927837,1705.44849699874,21098.4355914174,9614.51185927837,NA
0.8,0.1,0.3,0.1,63.1947368421053,89.4842105263158,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,3495.32293918703,8722.08815660221,22803.8840884161,10659.8649027614,1711.16068893145,21092.7233994847,10659.8649027614,NA
0.8,0.1,0.3,0.1,63.1947368421053,94.7421052631579,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,3495.32293918703,9767.44120008525,22803.8840884161,11705.2179462444,1716.04720890163,21087.8368795145,11705.2179462444,NA
0.8,0.1,0.3,0.1,63.1947368421053,100,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,3495.32293918703,10812.7942435683,22803.8840884161,12750.5709897275,1720.23347579009,21083.650612626,12750.5709897275,NA
0.8,0.1,0.3,0.1,68.4526315789474,36.9052631578947,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,4540.67598267007,-1731.44227822816,23849.2371318991,206.334467931031,1644.85298511796,22204.3841467812,206.334467931031,NA
0.8,0.1,0.3,0.1,68.4526315789474,42.1631578947368,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,4540.67598267007,-686.089234745121,23849.2371318991,1251.68751141407,1666.17280570898,22183.0643261902,1251.68751141407,NA
0.8,0.1,0.3,0.1,68.4526315789474,47.421052631579,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,4540.67598267007,359.263808737916,23849.2371318991,2297.04055489711,1684.2638644876,22164.9732674115,2297.04055489711,NA
0.8,0.1,0.3,0.1,68.4526315789474,52.6789473684211,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,4540.67598267007,1404.61685222095,23849.2371318991,3342.39359838014,1699.78884905523,22149.4482828439,3342.39359838014,NA
0.8,0.1,0.3,0.1,68.4526315789474,57.9368421052632,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,4540.67598267007,2449.96989570399,23849.2371318991,4387.74664186318,1713.20585072122,22136.0312811779,4387.74664186318,NA
0.8,0.1,0.3,0.1,68.4526315789474,63.1947368421053,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,4540.67598267007,3495.32293918703,23849.2371318991,5433.09968534622,1724.86642786144,22124.3707040377,5433.09968534622,NA
0.8,0.1,0.3,0.1,68.4526315789474,68.4526315789474,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,4540.67598267007,4540.67598267007,23849.2371318991,6478.45272882926,1734.96620881517,22114.270923084,6478.45272882926,NA
0.8,0.1,0.3,0.1,68.4526315789474,73.7105263157895,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,4540.67598267007,5586.0290261531,23849.2371318991,7523.80577231229,1743.70554696873,22105.5315849304,7523.80577231229,NA
0.8,0.1,0.3,0.1,68.4526315789474,78.9684210526316,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,4540.67598267007,6631.38206963614,23849.2371318991,8569.15881579533,1751.41809224353,22097.8190396556,8569.15881579533,NA
0.8,0.1,0.3,0.1,68.4526315789474,84.2263157894737,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,4540.67598267007,7676.73511311918,23849.2371318991,9614.51185927837,1758.02744436716,22091.209687532,9614.51185927837,NA
0.8,0.1,0.3,0.1,68.4526315789474,89.4842105263158,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,4540.67598267007,8722.08815660221,23849.2371318991,10659.8649027614,1763.73963629987,22085.4974955993,10659.8649027614,NA
0.8,0.1,0.3,0.1,68.4526315789474,94.7421052631579,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,4540.67598267007,9767.44120008525,23849.2371318991,11705.2179462444,1768.62615627005,22080.6109756291,11705.2179462444,NA
0.8,0.1,0.3,0.1,68.4526315789474,100,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,4540.67598267007,10812.7942435683,23849.2371318991,12750.5709897275,1772.81242315851,22076.4247087406,12750.5709897275,NA
0.8,0.1,0.3,0.1,73.7105263157895,36.9052631578947,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,5586.0290261531,-1731.44227822816,24894.5901753822,206.334467931031,1697.43193248638,23197.1582428958,206.334467931031,NA
0.8,0.1,0.3,0.1,73.7105263157895,42.1631578947368,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,5586.0290261531,-686.089234745121,24894.5901753822,1251.68751141407,1718.75175307741,23175.8384223048,1251.68751141407,NA
0.8,0.1,0.3,0.1,73.7105263157895,47.421052631579,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,5586.0290261531,359.263808737916,24894.5901753822,2297.04055489711,1736.84281185602,23157.7473635262,2297.04055489711,NA
0.8,0.1,0.3,0.1,73.7105263157895,52.6789473684211,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,5586.0290261531,1404.61685222095,24894.5901753822,3342.39359838014,1752.36779642365,23142.2223789585,3342.39359838014,NA
0.8,0.1,0.3,0.1,73.7105263157895,57.9368421052632,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,5586.0290261531,2449.96989570399,24894.5901753822,4387.74664186318,1765.78479808964,23128.8053772925,4387.74664186318,NA
0.8,0.1,0.3,0.1,73.7105263157895,63.1947368421053,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,5586.0290261531,3495.32293918703,24894.5901753822,5433.09968534622,1777.44537522987,23117.1448001523,5433.09968534622,NA
0.8,0.1,0.3,0.1,73.7105263157895,68.4526315789474,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,5586.0290261531,4540.67598267007,24894.5901753822,6478.45272882926,1787.54515618359,23107.0450191986,6478.45272882926,NA
0.8,0.1,0.3,0.1,73.7105263157895,73.7105263157895,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,5586.0290261531,5586.0290261531,24894.5901753822,7523.80577231229,1796.28449433715,23098.305681045,7523.80577231229,NA
0.8,0.1,0.3,0.1,73.7105263157895,78.9684210526316,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,5586.0290261531,6631.38206963614,24894.5901753822,8569.15881579533,1803.99703961195,23090.5931357702,8569.15881579533,NA
0.8,0.1,0.3,0.1,73.7105263157895,84.2263157894737,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,5586.0290261531,7676.73511311918,24894.5901753822,9614.51185927837,1810.60639173558,23083.9837836466,9614.51185927837,NA
0.8,0.1,0.3,0.1,73.7105263157895,89.4842105263158,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,5586.0290261531,8722.08815660221,24894.5901753822,10659.8649027614,1816.3185836683,23078.2715917139,10659.8649027614,NA
0.8,0.1,0.3,0.1,73.7105263157895,94.7421052631579,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,5586.0290261531,9767.44120008525,24894.5901753822,11705.2179462444,1821.20510363847,23073.3850717437,11705.2179462444,NA
0.8,0.1,0.3,0.1,73.7105263157895,100,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,5586.0290261531,10812.7942435683,24894.5901753822,12750.5709897275,1825.39137052693,23069.1988048553,12750.5709897275,NA
0.8,0.1,0.3,0.1,78.9684210526316,36.9052631578947,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,6631.38206963614,-1731.44227822816,25939.9432188652,206.334467931031,1750.0108798548,24189.9323390104,206.334467931031,NA
0.8,0.1,0.3,0.1,78.9684210526316,42.1631578947368,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,6631.38206963614,-686.089234745121,25939.9432188652,1251.68751141407,1771.33070044583,24168.6125184194,1251.68751141407,NA
0.8,0.1,0.3,0.1,78.9684210526316,47.421052631579,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,6631.38206963614,359.263808737916,25939.9432188652,2297.04055489711,1789.42175922444,24150.5214596408,2297.04055489711,NA
0.8,0.1,0.3,0.1,78.9684210526316,52.6789473684211,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,6631.38206963614,1404.61685222095,25939.9432188652,3342.39359838014,1804.94674379207,24134.9964750732,3342.39359838014,NA
0.8,0.1,0.3,0.1,78.9684210526316,57.9368421052632,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,6631.38206963614,2449.96989570399,25939.9432188652,4387.74664186318,1818.36374545806,24121.5794734072,4387.74664186318,NA
0.8,0.1,0.3,0.1,78.9684210526316,63.1947368421053,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,6631.38206963614,3495.32293918703,25939.9432188652,5433.09968534622,1830.02432259829,24109.9188962669,5433.09968534622,NA
0.8,0.1,0.3,0.1,78.9684210526316,68.4526315789474,45.6140350877193,45.6140350877193,-51.5037593984962,35.8674463937622,0,6631.38206963614,4540.67598267007,25939.9432188652,6478.45272882926,1840.12410355201,24099.8191153132,6478.45272882926,NA
